4373-1450272474-697631,na,d,tocxt,n,d,rex@n,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
4424-1450450407-714999,na,d@,tocx,n,d,regc@n,var,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
4444-1450519642-721006,na,d@,toc,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
4495-1450590164-732996,na,d@,toc,n,d@,regcn,fart,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
4674-1450945446-773187,na,d@,tocxt,n,d@,rex@n,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
4844-1451381212-813391,na,d@,tocx,n,d,regc@n,far,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
4907-1452285852-872470,na,d@,toc,n,d@,regc@n,var,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
4926-1451776794-841694,na,d@,toc,n,d@,regc@n,far,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
4937-1451750358-839440,na,d@,tocx,n,d@,regc@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
507-1450197242-688031,na,d@,toc,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
5330-1454019659-941166,na,d@,tocx,n,d@,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5353-1454009354-950074,na,d@,toc,n,d@,rex@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5363-1454010378-973611,na,d@,tocx,n,d,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
5516-1454008722-963714,na,d@,tocxt,n,d@,regc@n,vart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5534-1454055099-1062806,na,d@,toc,n,d@,regc@n,fart,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
5538-1454008565-952634,na,d,tocxt,n,d@,rex@,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5559-1454008471-953304,na,d@,tocx,n,d,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5598-1454015208-1025594,na,d@,toc,n,d@,regc,far,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
5645-1454012561-1010956,na,d@,tocx,n,d@,rex@n,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5762-1454599161-1328259,na,d@,tocx,n,d@,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5812-1454008528-961381,na,d@,tocxt,n,d@,rex@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
5857-1454009314-966567,na,d@,tocxt,n,d@,regc@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
5945-1454072110-988266,na,d@,toc,n,d@,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6030-1454014736-1021898,na,d@,tocxt,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6077-1454018630-1037540,na,d@,tocxt,n,d@,rex@n,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6098-1454019216-1042034,na,d@,tocxt,n,d@,regcn,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6111-1454020256-1043945,na,d@,tocx,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6198-1454055470-1063552,na,d@,tocx,n,d@,regc@n,var,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
6216-1454058431-1067515,na,d@,tocxt,n,d@,regc@n,fart,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6271-1454352013-1225468,na,d@,tocxt,n,d@,rex@n,var,d@,k@bidein,blei,wecx,Oost_Overijsel-Gelderland
6293-1454071072-1086420,na,d@,tocx,n,d@,rex@,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6308-1454074154-1090675,na,d@,tocx,n,d@,regc@,fart,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6458-1454103724-1125442,na,d@,tocxt,n,d@,rex@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6514-1454149889-1140104,na,d@,tocx,n,d@,regc@,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
6535-1454161636-1146321,na,d@,tocx,n,d@,regc@,var,d@,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
6545-1454168772-1148910,na,d@,tocx,n,d,regc@n,fart,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
6567-1454179112-1156165,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6579-1454253599-1181003,na,d@,tocx,n,d@,regc@n,far,d@,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
6639-1454361574-1225649,na,d@,tocx,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6796-1454356641-1229103,na,d@,tocxt,icn,d@,regc@,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6804-1454361147-1231611,na,d@,tocx,n,d@,regc,var,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
6824-1454408149-1239968,na,d@,tocxt,n,d@,regc@,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6835-1454419627-1243176,na,d@,tocx,n,d@,regc@n,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6849-1454436096-1247496,na,d@,tocxt,icn,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
6911-1454513451-1266554,na,d@,tocx,n,d@,rex@n,var,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
6930-1456267087-1267225,na,d@,tocxt,n,d@,regc@n,fart,d,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
6968-1454516374-1269623,na,d@,tocx,n,d@,regc@n,fart,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
7244-1454570884-1319105,na,d@,tocxt,n,d@,regc@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
7277-1454609948-1330480,na,d,tocx,n,d@,regc@n,fart,d,kacptein,blei,wecx,Oost_Overijsel-Gelderland
7420-1454859767-1381370,na,d@,toc,n,d@,rex@,var,d,kacptein,blei,wecx,Oost_Overijsel-Gelderland
7484-1455035460-1404143,na,d@,toc,n,d@,regc@,fart,d,kacb@dein,blei,wecx,Oost_Overijsel-Gelderland
7874-1456264004-1508292,na,d@,tocx,n,d@,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8004-1456770880-1540887,na,d@,tocx,n,d@,regc@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
828-1449170119-120276,na,d@,tocx,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
8302-1457779696-1578547,na,d@,toc,n,d@,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
83-1449217597-7423,na,d@,tocx,n,d,regc@n,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
8391-1457714244-1583052,na,d@,tocx,n,d@,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8466-1458462279-1687961,na,d@,tocx,n,d@,regcn,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
8529-1457777105-1609141,na,d@,toc,icn,d@,regc@,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
8601-1457951283-1624635,na,d@,toc,n,d@,regc@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8641-1457952149-1626363,na,d@,tocxt,n,d@,regc@n,fart,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8654-1457951763-1626357,na,d@,tocx,n,d,regc@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8804-1457965766-1648291,na,d@,tocxt,n,d@,regc@,fart,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
8832-1458049939-1659321,na,d@,tocx,n,d@,regc@n,fart,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
8845-1458072794-1663684,na,d@,tocx,icn,d@,rex@,far,d@,k@pitein,blei,wecx,Oost_Overijsel-Gelderland
9073-1459342590-1720578,na,d@,tocxt,icn,d@,rex@,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
9076-1459356791-1720905,na,d@,tocx,n,d@,regc@n,far,d,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
9220-1460308239-1756043,na,d@,tocxt,icn,d@,regc@,far,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
9299-1461516468-1782102,na,d@,tocxt,icn,d@,regc@n,var,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
9415-1462963010-1806137,na,d@,tocxt,icn,d@,regc@,far,d,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
9486-1463337565-1818022,na,d,tocx,icn,d@,regc@n,fart,d,kacbidein,blei,wecx,Oost_Overijsel-Gelderland
9561-1463750333-1831727,na,d,tocxt,n,d,regc@n,var,d@,kacptein,blei,wecx,Oost_Overijsel-Gelderland
9593-1463748020-1831390,na,d@,tocx,icn,d@,rex@n,far,d@,kacpitein,blei,wecx,Oost_Overijsel-Gelderland
9910-1464026491-1850949,na,d@,tocxt,n,d@,regc@,far,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
9988-1464634084-1850767,na,d@,tocxt,n,d,regc@n,var,d@,kacp@tein,blei,wecx,Oost_Overijsel-Gelderland
