csv_id,filename,region,ID,pronunciation,word
15469,6030-1454015918-1029727,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15470,6077-1454372426-1236023,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15471,6216-1461175160-1570269,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15472,6293-1454668866-1327543,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15473,6308-1454077673-1095543,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15474,6458-1454757616-1367067,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15475,6545-1454170536-1149841,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15476,6579-1454255923-1182350,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15477,6796-1454358016-1230208,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15478,6911-1454524812-1301476,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15479,6930-1456496298-1527161,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15480,6968-1454519169-1294401,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15481,7244-1455025943-1402678,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15482,7277-1454690925-1355825,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15483,7420-1454861574-1382041,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15484,7484-1455105169-1411306,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15485,7874-1456332735-1508521,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15486,8004-1456773592-1541193,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15487,828-1449171206-125849,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15488,83-1449318019-222303,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15489,8391-1458055761-1660349,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15490,8466-1460188098-1753039,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15491,8529-1457778125-1609887,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15492,8641-1458176181-1637525,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15493,8804-1457966866-1648872,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15494,8845-1481835408-2542106,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15495,9073-1460292936-1755474,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15496,9076-1459460185-1721697,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15497,9220-1460919133-1769308,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15498,9415-1462987163-1806535,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15499,9486-1463342245-1818738,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15500,9561-1463754832-1832972,Oost_Overijsel-Gelderland,29,z@nect,Jeannette
15501,9593-1463749046-1831623,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15502,9910-1464027456-1851184,Oost_Overijsel-Gelderland,29,sc@nect,Jeannette
15503,12292-1465233648-2259904,Limburg,30,lacxt,lacht
15504,12535-1464197438-1927736,Limburg,30,lacx,lacht
15505,12960-1464275086-1944302,Limburg,30,lacxt,lacht
15506,13066-1464208142-1941525,Limburg,30,lacx,lacht
15507,13371-1464429069-2083618,Limburg,30,lacxt,lacht
15508,13627-1464339836-2014546,Limburg,30,lacxt,lacht
15509,13969-1464263721-1961309,Limburg,30,lacxt,lacht
15510,14111-1477307638-2516832,Limburg,30,lacxt,lacht
15511,1499-1449398996-253198,Limburg,30,lacxt,lacht
15512,15101-1464944016-2217196,Limburg,30,lacxt,lacht
15513,15579-1469787451-2416014,Limburg,30,lacx,lacht
15514,15588-1465484963-2284869,Limburg,30,lacxt,lacht
15515,15592-1465471147-2283234,Limburg,30,lacx,lacht
15516,15779-1464356942-2035682,Limburg,30,lacxt,lacht
15517,15781-1465023160-2229852,Limburg,30,lacxt,lacht
15518,15937-1466106942-2329145,Limburg,30,lacx,lacht
15519,15955-1464544303-2129082,Limburg,30,lacx,lacht
15520,15972-1464424265-2080165,Limburg,30,lacx,lacht
15521,16149-1464374308-2059381,Limburg,30,lacxt,lacht
15522,16207-1464420760-2078592,Limburg,30,lacx,lacht
15523,16210-1464536232-2125488,Limburg,30,lacx,lacht
15524,10147-1464188232-1919794,Groningen_and_Drenthe,30,lacxt,lacht
15525,10185-1464084502-1854549,Groningen_and_Drenthe,30,lacx,lacht
15526,10238-1464707795-2142805,Groningen_and_Drenthe,30,lacxt,lacht
15527,10566-1464768532-2185606,Groningen_and_Drenthe,30,lacx,lacht
15528,11153-1465405524-2276680,Groningen_and_Drenthe,30,lacx,lacht
15529,11271-1464811258-2196494,Groningen_and_Drenthe,30,lacxt,lacht
15530,11279-1464370496-2054367,Groningen_and_Drenthe,30,lacxt,lacht
15531,11338-1464213708-1948724,Groningen_and_Drenthe,30,lacx,lacht
15532,11437-1464116629-1879706,Groningen_and_Drenthe,30,lacxt,lacht
15533,11438-1464213359-1948641,Groningen_and_Drenthe,30,lacx,lacht
15534,115-1449080018-33409,Groningen_and_Drenthe,30,lacx,lacht
15535,11665-1464187367-1918809,Groningen_and_Drenthe,30,lacxt,lacht
15536,12233-1464296262-1980258,Groningen_and_Drenthe,30,lacxt,lacht
15537,12421-1465571690-2286576,Groningen_and_Drenthe,30,lacx,lacht
15538,12923-1464631894-2156408,Groningen_and_Drenthe,30,lacxt,lacht
15539,12987-1464604105-2144484,Groningen_and_Drenthe,30,lacxt,lacht
15540,13042-1464200264-1931995,Groningen_and_Drenthe,30,lacx,lacht
15541,13411-1464297265-1998299,Groningen_and_Drenthe,30,lacxt,lacht
15542,13602-1464261337-1960171,Groningen_and_Drenthe,30,lacx,lacht
15543,13856-1464264093-1961569,Groningen_and_Drenthe,30,lacx,lacht
15544,14112-1465383306-2274521,Groningen_and_Drenthe,30,lacxt,lacht
15545,14576-1464468621-2107941,Groningen_and_Drenthe,30,lacx,lacht
15546,15260-1464509452-2114115,Groningen_and_Drenthe,30,lacxt,lacht
15547,15527-1466444047-2349186,Groningen_and_Drenthe,30,lacx,lacht
15548,15537-1466621254-2363299,Groningen_and_Drenthe,30,lacxt,lacht
15549,16209-1464515554-2117515,Groningen_and_Drenthe,30,lacx,lacht
15550,16245-1465250202-2264311,Groningen_and_Drenthe,30,lacxt,lacht
15551,16266-1464423948-2080317,Groningen_and_Drenthe,30,lacxt,lacht
15552,16334-1464156888-1897346,Groningen_and_Drenthe,30,lacxt,lacht
15553,16451-1465258527-2112467,Groningen_and_Drenthe,30,lacxt,lacht
15554,16681-1465849665-2312715,Groningen_and_Drenthe,30,lacxt,lacht
15555,1669-1449217965-174402,Groningen_and_Drenthe,30,lacxt,lacht
15556,16704-1465675332-2301368,Groningen_and_Drenthe,30,lacxt,lacht
15557,16771-1466357838-2342844,Groningen_and_Drenthe,30,lacx,lacht
15558,1687-1449168883-118393,Groningen_and_Drenthe,30,lacx,lacht
15559,1707-1449561816-468310,Groningen_and_Drenthe,30,lacxt,lacht
15560,17145-1472373218-2444218,Groningen_and_Drenthe,30,lacxt,lacht
15561,172-1449073778-23514,Groningen_and_Drenthe,30,lacx,lacht
15562,17227-1472723777-2453842,Groningen_and_Drenthe,30,lacx,lacht
15563,17301-1472375539-2457030,Groningen_and_Drenthe,30,lacx,lacht
15564,17402-1473101037-2483174,Groningen_and_Drenthe,30,lacx,lacht
15565,1807-1449231175-190862,Groningen_and_Drenthe,30,lacxt,lacht
15566,203-1449075147-25248,Groningen_and_Drenthe,30,lacxt,lacht
15567,2108-1450886287-769637,Groningen_and_Drenthe,30,lacxt,lacht
15568,214-1449569356-84080,Groningen_and_Drenthe,30,lacxt,lacht
15569,2349-1449317349-274614,Groningen_and_Drenthe,30,lacxt,lacht
15570,2381-1450103823-670635,Groningen_and_Drenthe,30,lacxt,lacht
15571,2409-1449402796-349231,Groningen_and_Drenthe,30,lacx,lacht
15572,243-1449320452-211337,Groningen_and_Drenthe,30,lacx,lacht
15573,2499-1449341406-306188,Groningen_and_Drenthe,30,lacxt,lacht
15574,2825-1450544973-725565,Groningen_and_Drenthe,30,lacx,lacht
15575,2963-1449439498-402912,Groningen_and_Drenthe,30,lacx,lacht
15576,2964-1468313926-2402657,Groningen_and_Drenthe,30,lacx,lacht
15577,298-1449078990-32083,Groningen_and_Drenthe,30,lacx,lacht
15578,299-1449078189-30695,Groningen_and_Drenthe,30,lacxt,lacht
15579,3041-1449411782-364773,Groningen_and_Drenthe,30,lacx,lacht
15580,3054-1449434627-395233,Groningen_and_Drenthe,30,lacx,lacht
15581,313-1457822089-1615187,Groningen_and_Drenthe,30,lacxt,lacht
15582,318-1449078182-31761,Groningen_and_Drenthe,30,lacx,lacht
15583,3282-1449502365-431899,Groningen_and_Drenthe,30,lacx,lacht
15584,333-1449176519-139638,Groningen_and_Drenthe,30,lacxt,lacht
15585,3354-1449517586-449704,Groningen_and_Drenthe,30,lacx,lacht
15586,3385-1450451698-716429,Groningen_and_Drenthe,30,lacxt,lacht
15587,3419-1449672885-518557,Groningen_and_Drenthe,30,lacx,lacht
15588,3526-1452208970-866410,Groningen_and_Drenthe,30,lacxt,lacht
15589,3966-1449926020-608163,Groningen_and_Drenthe,30,lacx,lacht
15590,3984-1450771934-760361,Groningen_and_Drenthe,30,lacx,lacht
15591,4111-1449999461-632755,Groningen_and_Drenthe,30,lacx,lacht
15592,420-1449480525-417124,Groningen_and_Drenthe,30,lacxt,lacht
15593,4357-1450262021-695223,Groningen_and_Drenthe,30,lacx,lacht
15594,4378-1450346050-706093,Groningen_and_Drenthe,30,lacx,lacht
15595,4406-1451942923-852611,Groningen_and_Drenthe,30,lacxt,lacht
15596,4441-1450692060-750315,Groningen_and_Drenthe,30,lacxt,lacht
15597,4616-1450703112-752916,Groningen_and_Drenthe,30,lacx,lacht
15598,4725-1451142965-786503,Groningen_and_Drenthe,30,lacx,lacht
15599,4737-1451217787-791687,Groningen_and_Drenthe,30,lacx,lacht
15600,4766-1451398370-817269,Groningen_and_Drenthe,30,lacxt,lacht
15601,4895-1451511870-828756,Groningen_and_Drenthe,30,lacx,lacht
15602,4923-1453397040-915432,Groningen_and_Drenthe,30,lacxt,lacht
15603,5153-1453228107-908929,Groningen_and_Drenthe,30,lacxt,lacht
15604,5383-1454010274-984702,Groningen_and_Drenthe,30,lacxt,lacht
15605,56-1449068083-4739,Groningen_and_Drenthe,30,lacx,lacht
15606,5658-1454019977-1042536,Groningen_and_Drenthe,30,lacxt,lacht
15607,5669-1454569787-1318997,Groningen_and_Drenthe,30,lacxt,lacht
15608,6225-1454061457-1070932,Groningen_and_Drenthe,30,lacxt,lacht
15609,6259-1454339072-1220172,Groningen_and_Drenthe,30,lacx,lacht
15610,6556-1463069497-1809457,Groningen_and_Drenthe,30,lacxt,lacht
15611,6944-1454519146-1294523,Groningen_and_Drenthe,30,lacxt,lacht
15612,7039-1454516947-1285558,Groningen_and_Drenthe,30,lacxt,lacht
15613,7055-1458852073-1705387,Groningen_and_Drenthe,30,lacxt,lacht
15614,7140-1454517465-1289657,Groningen_and_Drenthe,30,lacxt,lacht
15615,7168-1460976335-1770641,Groningen_and_Drenthe,30,lacxt,lacht
15616,7275-1454889886-1386983,Groningen_and_Drenthe,30,lacxt,lacht
15617,7355-1454696177-1357370,Groningen_and_Drenthe,30,lacx,lacht
15618,7436-1455052917-1407414,Groningen_and_Drenthe,30,lacx,lacht
15619,7440-1454901393-1387181,Groningen_and_Drenthe,30,lacx,lacht
15620,7470-1455009678-1399581,Groningen_and_Drenthe,30,lacxt,lacht
15621,778-1455565703-1459546,Groningen_and_Drenthe,30,lacxt,lacht
15622,7790-1456078174-1491556,Groningen_and_Drenthe,30,lacxt,lacht
15623,7834-1456830319-1542771,Groningen_and_Drenthe,30,lacxt,lacht
15624,7863-1457790263-1611616,Groningen_and_Drenthe,30,lacx,lacht
15625,7955-1463164647-1812765,Groningen_and_Drenthe,30,lacx,lacht
15626,7961-1456567943-1531420,Groningen_and_Drenthe,30,lacx,lacht
15627,8404-1457723306-1601219,Groningen_and_Drenthe,30,lacxt,lacht
15628,8674-1457953372-1635911,Groningen_and_Drenthe,30,lacxt,lacht
15629,8763-1458123392-1666196,Groningen_and_Drenthe,30,lacx,lacht
15630,8834-1458056554-1660607,Groningen_and_Drenthe,30,lacxt,lacht
15631,8937-1458987579-1710456,Groningen_and_Drenthe,30,lacx,lacht
15632,8963-1458481340-1689355,Groningen_and_Drenthe,30,lacx,lacht
15633,9007-1467871713-1757397,Groningen_and_Drenthe,30,lacxt,lacht
15634,9363-1462390048-1799670,Groningen_and_Drenthe,30,lacxt,lacht
15635,9571-1463950313-1845703,Groningen_and_Drenthe,30,lacx,lacht
15636,9623-1463764307-1834253,Groningen_and_Drenthe,30,lacxt,lacht
15637,9753-1463939919-1844169,Groningen_and_Drenthe,30,lacxt,lacht
15638,9789-1464979953-2216376,Groningen_and_Drenthe,30,lacxt,lacht
15639,9822-1464260544-1960084,Groningen_and_Drenthe,30,lacxt,lacht
15640,9935-1464217418-1951174,Groningen_and_Drenthe,30,lacxt,lacht
15641,10015-1465414679-2278559,Limburg,30,lacx,lacht
15642,10029-1466013489-2321338,Limburg,30,lacx,lacht
15643,10038-1465763259-2308058,Limburg,30,lacx,lacht
15644,10103-1464127681-1894308,Limburg,30,lacxt,lacht
15645,10241-1464791214-2189984,Limburg,30,lacxt,lacht
15646,10267-1464459459-2100672,Limburg,30,lacx,lacht
15647,10295-1464277086-1971878,Limburg,30,lacx,lacht
15648,10678-1464206710-1940029,Limburg,30,lacx,lacht
15649,10873-1464122292-1888636,Limburg,30,lacx,lacht
15650,10988-1464179991-1912451,Limburg,30,lacxt,lacht
15651,11135-1465204598-2247702,Limburg,30,lacx,lacht
15652,11225-1464119581-1884582,Limburg,30,lacx,lacht
15653,11719-1464178399-1908303,Limburg,30,lacx,lacht
15654,16222-1464605402-2144795,Limburg,30,lacx,lacht
15655,16307-1464164534-1896103,Limburg,30,lacxt,lacht
15656,16326-1464607942-2145512,Limburg,30,lacxt,lacht
15657,16328-1464210816-1944673,Limburg,30,lacx,lacht
15658,16495-1464467199-2106778,Limburg,30,lacxt,lacht
15659,165-1449076821-28408,Limburg,30,lacxt,lacht
15660,16938-1469365952-2410877,Limburg,30,lacxt,lacht
15661,17089-1473026239-2482424,Limburg,30,lacx,lacht
15662,17126-1472377022-2454632,Limburg,30,lacxt,lacht
15663,1726-1449174962-131622,Limburg,30,lacx,lacht
15664,17469-1474485974-2492046,Limburg,30,lacxt,lacht
15665,17777-1482060722-2543349,Limburg,30,lacxt,lacht
15666,1987-1449646494-521886,Limburg,30,lacxt,lacht
15667,2238-1449334896-298008,Limburg,30,lacx,lacht
15668,2339-1449317886-273291,Limburg,30,lacx,lacht
15669,2343-1449930679-611678,Limburg,30,lacx,lacht
15670,2477-1449569200-446904,Limburg,30,lacxt,lacht
15671,2526-1449824213-585652,Limburg,30,lacx,lacht
15672,2720-1449361156-326329,Limburg,30,lacxt,lacht
15673,2782-1451341961-811526,Limburg,30,lacxt,lacht
15674,2981-1449946531-420188,Limburg,30,lacxt,lacht
15675,3047-1449611100-512893,Limburg,30,lacx,lacht
15676,3151-1449569071-459104,Limburg,30,lacxt,lacht
15677,3178-1449509770-411485,Limburg,30,lacxt,lacht
15678,3293-1449602158-500516,Limburg,30,lacxt,lacht
15679,3318-1449510785-441353,Limburg,30,lacxt,lacht
15680,3333-1449775997-576697,Limburg,30,lacxt,lacht
15681,3594-1449678068-536438,Limburg,30,lacx,lacht
15682,3677-1449656912-525415,Limburg,30,lacx,lacht
15683,3733-1449691599-550122,Limburg,30,lacx,lacht
15684,3737-1454579425-1321426,Limburg,30,lacx,lacht
15685,4502-1450642044-746529,Limburg,30,lacxt,lacht
15686,4547-1450967170-775973,Limburg,30,lacxt,lacht
15687,4642-1450784016-761862,Limburg,30,lacxt,lacht
15688,4672-1451681887-836074,Limburg,30,lacxt,lacht
15689,4722-1451133697-785536,Limburg,30,lacxt,lacht
15690,4769-1451322269-802299,Limburg,30,lacx,lacht
15691,4772-1451328360-805895,Limburg,30,lacxt,lacht
15692,4777-1451480159-825740,Limburg,30,lacxt,lacht
15693,4782-1451325804-804280,Limburg,30,lacxt,lacht
15694,4830-1452091735-860652,Limburg,30,lacxt,lacht
15695,4851-1451499424-827317,Limburg,30,lacxt,lacht
15696,4858-1451522529-830333,Limburg,30,lacx,lacht
15697,5058-1454083364-1102007,Limburg,30,lacx,lacht
15698,5194-1453535358-920992,Limburg,30,lacxt,lacht
15699,5203-1453479759-919336,Limburg,30,lacxt,lacht
15700,5418-1454009967-980545,Limburg,30,lacxt,lacht
15701,5476-1454010546-989007,Limburg,30,lacxt,lacht
15702,5486-1454073359-1089850,Limburg,30,lacxt,lacht
15703,5728-1454059511-1068730,Limburg,30,lacxt,lacht
15704,5900-1455444270-1449391,Limburg,30,lacx,lacht
15705,5981-1458247160-1676722,Limburg,30,lacxt,lacht
15706,6178-1454051116-1060119,Limburg,30,lacxt,lacht
15707,6187-1454964964-1395625,Limburg,30,lacxt,lacht
15708,6352-1454239274-1102971,Limburg,30,lacxt,lacht
15709,6420-1454098084-1119521,Limburg,30,lacx,lacht
15710,6499-1454439939-1249478,Limburg,30,lacx,lacht
15711,6562-1454178917-1156238,Limburg,30,lacxt,lacht
15712,6676-1461438586-1780857,Limburg,30,lacxt,lacht
15713,6705-1454270590-1198196,Limburg,30,lacx,lacht
15714,6875-1454451666-1256234,Limburg,30,lacxt,lacht
15715,6969-1454517085-1286719,Limburg,30,lacxt,lacht
15716,6971-1454599193-1300244,Limburg,30,lacx,lacht
15717,7017-1454591089-1324758,Limburg,30,lacx,lacht
15718,7074-1454516251-1285233,Limburg,30,lacxt,lacht
15719,7113-1454516194-1284568,Limburg,30,lacx,lacht
15720,7183-1454522013-1297647,Limburg,30,lacx,lacht
15721,7202-1454537763-1313273,Limburg,30,lacx,lacht
15722,7358-1454700491-1359374,Limburg,30,lacxt,lacht
15723,7538-1455197230-1420820,Limburg,30,lacx,lacht
15724,7543-1455198356-1421352,Limburg,30,lacxt,lacht
15725,7545-1455204759-1422313,Limburg,30,lacx,lacht
15726,7791-1456087066-1492440,Limburg,30,lacx,lacht
15727,7861-1456320326-1511090,Limburg,30,lacx,lacht
15728,8132-1457615325-1571590,Limburg,30,lacxt,lacht
15729,8236-1457784990-1611083,Limburg,30,lacx,lacht
15730,8289-1457716215-1593034,Limburg,30,lacx,lacht
15731,8295-1457731901-1605091,Limburg,30,lacxt,lacht
15732,8392-1457723510-1601640,Limburg,30,lacx,lacht
15733,8490-1457720958-1600409,Limburg,30,lacx,lacht
15734,8595-1457960577-1645132,Limburg,30,lacxt,lacht
15735,8668-1458028674-1657464,Limburg,30,lacxt,lacht
15736,8708-1457952401-1633797,Limburg,30,lacxt,lacht
15737,8788-1457955801-1641026,Limburg,30,lacxt,lacht
15738,8877-1463074149-1809766,Limburg,30,lacxt,lacht
15739,9006-1460797745-1708674,Limburg,30,lacx,lacht
15740,9058-1460195886-1753222,Limburg,30,lacx,lacht
15741,9096-1459550935-1725678,Limburg,30,lacxt,lacht
15742,9109-1459937456-1744024,Limburg,30,lacxt,lacht
15743,9111-1460024410-1747846,Limburg,30,lacxt,lacht
15744,9114-1459856456-1733143,Limburg,30,lacx,lacht
15745,9120-1459854399-1731772,Limburg,30,lacxt,lacht
15746,9122-1459855226-1732256,Limburg,30,lacxt,lacht
15747,9128-1459886469-1741373,Limburg,30,lacxt,lacht
15748,9131-1459857215-1733780,Limburg,30,lacxt,lacht
15749,9132-1459856286-1732876,Limburg,30,lacxt,lacht
15750,9136-1459857760-1734214,Limburg,30,lacx,lacht
15751,9140-1459859258-1734973,Limburg,30,lacxt,lacht
15752,9141-1463865151-1839377,Limburg,30,lacx,lacht
15753,9144-1459863413-1736762,Limburg,30,lacx,lacht
15754,9145-1459863876-1736846,Limburg,30,lacxt,lacht
15755,9157-1459872676-1738725,Limburg,30,lacx,lacht
15756,9161-1459932034-1743458,Limburg,30,lacxt,lacht
15757,9164-1459876206-1739796,Limburg,30,lacxt,lacht
15758,9175-1459893166-1742245,Limburg,30,lacxt,lacht
15759,9179-1459904104-1743050,Limburg,30,lacx,lacht
15760,9181-1459969389-1746534,Limburg,30,lacx,lacht
15761,9240-1460553318-1761184,Limburg,30,lacxt,lacht
15762,9531-1463926100-1842515,Limburg,30,lacxt,lacht
15763,9669-1463952566-1846284,Limburg,30,lacxt,lacht
15764,9888-1465599339-2296495,Limburg,30,lacxt,lacht
15765,9925-1468615539-2405650,Limburg,30,lacxt,lacht
15766,10442-1465930813-2316729,Oost_Overijsel-Gelderland,30,lacxt,lacht
15767,10609-1464162497-1899211,Oost_Overijsel-Gelderland,30,lacxt,lacht
15768,10723-1464296290-1997447,Oost_Overijsel-Gelderland,30,lacxt,lacht
15769,10895-1464106992-1869780,Oost_Overijsel-Gelderland,30,lacxt,lacht
15770,11156-1464200125-1932437,Oost_Overijsel-Gelderland,30,lacx,lacht
15771,11791-1466162633-2084808,Oost_Overijsel-Gelderland,30,lacxt,lacht
15772,11940-1464641399-2162502,Oost_Overijsel-Gelderland,30,lacx,lacht
15773,12145-1464348586-1955715,Oost_Overijsel-Gelderland,30,lacxt,lacht
15774,12631-1464261201-1960405,Oost_Overijsel-Gelderland,30,lacx,lacht
15775,12954-1464380860-2067351,Oost_Overijsel-Gelderland,30,lacxt,lacht
15776,13104-1464301574-2004291,Oost_Overijsel-Gelderland,30,lacxt,lacht
15777,13285-1464899638-2212151,Oost_Overijsel-Gelderland,30,lacxt,lacht
15778,13452-1464285647-1981976,Oost_Overijsel-Gelderland,30,lacx,lacht
15779,13550-1465927214-2315910,Oost_Overijsel-Gelderland,30,lacxt,lacht
15780,13884-1465541975-2289734,Oost_Overijsel-Gelderland,30,lacxt,lacht
15781,14656-1464297210-1998611,Oost_Overijsel-Gelderland,30,lacx,lacht
15782,14949-1464355452-2033969,Oost_Overijsel-Gelderland,30,lacx,lacht
15783,14966-1464384171-2070595,Oost_Overijsel-Gelderland,30,lacxt,lacht
15784,15012-1465407196-2277047,Oost_Overijsel-Gelderland,30,lacxt,lacht
15785,1524-1453228961-909028,Oost_Overijsel-Gelderland,30,lacxt,lacht
15786,15271-1464426861-2082322,Oost_Overijsel-Gelderland,30,lacx,lacht
15787,15456-1464344449-2020508,Oost_Overijsel-Gelderland,30,lacxt,lacht
15788,15474-1464464525-2092277,Oost_Overijsel-Gelderland,30,lacxt,lacht
15789,15580-1464348250-2025783,Oost_Overijsel-Gelderland,30,lacxt,lacht
15790,15629-1464795754-2191664,Oost_Overijsel-Gelderland,30,lacxt,lacht
15791,15664-1464355495-2033382,Oost_Overijsel-Gelderland,30,lacxt,lacht
15792,16057-1464363697-2044270,Oost_Overijsel-Gelderland,30,lacxt,lacht
15793,16156-1464646805-2165005,Oost_Overijsel-Gelderland,30,lacx,lacht
15794,16188-1464549318-2133378,Oost_Overijsel-Gelderland,30,lacxt,lacht
15795,1621-1449234103-194453,Oost_Overijsel-Gelderland,30,lacx,lacht
15796,16270-1464080343-1853755,Oost_Overijsel-Gelderland,30,lacxt,lacht
15797,16300-1464112699-1875750,Oost_Overijsel-Gelderland,30,lacxt,lacht
15798,16318-1464120809-1886627,Oost_Overijsel-Gelderland,30,lacxt,lacht
15799,16368-1464207533-1940725,Oost_Overijsel-Gelderland,30,lacxt,lacht
15800,16497-1464630663-2155706,Oost_Overijsel-Gelderland,30,lacxt,lacht
15801,16501-1464621407-2150900,Oost_Overijsel-Gelderland,30,lacxt,lacht
15802,16505-1464543234-2125053,Oost_Overijsel-Gelderland,30,lacxt,lacht
15803,1654-1449405519-351894,Oost_Overijsel-Gelderland,30,lacxt,lacht
15804,16621-1465152632-2243338,Oost_Overijsel-Gelderland,30,lacx,lacht
15805,17187-1472373793-2449719,Oost_Overijsel-Gelderland,30,lacxt,lacht
15806,17226-1472584392-2478043,Oost_Overijsel-Gelderland,30,lacxt,lacht
15807,17518-1476283577-2509034,Oost_Overijsel-Gelderland,30,lacxt,lacht
15808,17700-1479852991-2531587,Oost_Overijsel-Gelderland,30,lacxt,lacht
15809,1982-1449326856-288764,Oost_Overijsel-Gelderland,30,lacx,lacht
15810,2426-1450116685-674276,Oost_Overijsel-Gelderland,30,lacx,lacht
15811,2486-1449324304-286242,Oost_Overijsel-Gelderland,30,lacxt,lacht
15812,2625-1452270094-870395,Oost_Overijsel-Gelderland,30,lacxt,lacht
15813,2682-1449475044-412957,Oost_Overijsel-Gelderland,30,lacx,lacht
15814,2982-1449736988-559524,Oost_Overijsel-Gelderland,30,lacx,lacht
15815,3060-1449415705-369281,Oost_Overijsel-Gelderland,30,lacxt,lacht
15816,309-1449155746-63770,Oost_Overijsel-Gelderland,30,lacx,lacht
15817,3377-1449533449-466390,Oost_Overijsel-Gelderland,30,lacxt,lacht
15818,3399-1449597524-493173,Oost_Overijsel-Gelderland,30,lacx,lacht
15819,3477-1449595180-480446,Oost_Overijsel-Gelderland,30,lacx,lacht
15820,3583-1449604939-504415,Oost_Overijsel-Gelderland,30,lacxt,lacht
15821,3823-1452344804-876532,Oost_Overijsel-Gelderland,30,lacxt,lacht
15822,3964-1449927432-609635,Oost_Overijsel-Gelderland,30,lacxt,lacht
15823,4012-1450112019-621807,Oost_Overijsel-Gelderland,30,lacxt,lacht
15824,4028-1450004808-636616,Oost_Overijsel-Gelderland,30,lacxt,lacht
15825,4245-1450072328-665276,Oost_Overijsel-Gelderland,30,lacxt,lacht
15826,4373-1450273699-697873,Oost_Overijsel-Gelderland,30,lacxt,lacht
15827,4424-1455798697-1471466,Oost_Overijsel-Gelderland,30,lacxt,lacht
15828,4444-1450521963-721376,Oost_Overijsel-Gelderland,30,lacxt,lacht
15829,4495-1450601241-734727,Oost_Overijsel-Gelderland,30,lacxt,lacht
15830,4674-1450954064-774337,Oost_Overijsel-Gelderland,30,lacxt,lacht
15831,4844-1451414879-820532,Oost_Overijsel-Gelderland,30,lacx,lacht
15832,4907-1454965709-1395955,Oost_Overijsel-Gelderland,30,lacx,lacht
15833,4926-1452967440-901040,Oost_Overijsel-Gelderland,30,lacx,lacht
15834,4937-1451768648-840420,Oost_Overijsel-Gelderland,30,lacxt,lacht
15835,5330-1454021837-1047064,Oost_Overijsel-Gelderland,30,lacxt,lacht
15836,5538-1454011404-1001799,Oost_Overijsel-Gelderland,30,lacxt,lacht
15837,5559-1454009606-978911,Oost_Overijsel-Gelderland,30,lacx,lacht
15838,5598-1454101280-1122467,Oost_Overijsel-Gelderland,30,lacx,lacht
15839,5857-1457598832-1570684,Oost_Overijsel-Gelderland,30,lacxt,lacht
15840,6030-1454015918-1029727,Oost_Overijsel-Gelderland,30,lacx,lacht
15841,6077-1454372426-1236023,Oost_Overijsel-Gelderland,30,lacxt,lacht
15842,6216-1461175160-1570269,Oost_Overijsel-Gelderland,30,lacxt,lacht
15843,6293-1454668866-1327543,Oost_Overijsel-Gelderland,30,lacxt,lacht
15844,6308-1454077673-1095543,Oost_Overijsel-Gelderland,30,lacx,lacht
15845,6458-1454757616-1367067,Oost_Overijsel-Gelderland,30,lacx,lacht
15846,6545-1454170536-1149841,Oost_Overijsel-Gelderland,30,lacx,lacht
15847,6579-1454255923-1182350,Oost_Overijsel-Gelderland,30,lacx,lacht
15848,6796-1454358016-1230208,Oost_Overijsel-Gelderland,30,lacx,lacht
15849,6911-1454524812-1301476,Oost_Overijsel-Gelderland,30,lacx,lacht
15850,6930-1456496298-1527161,Oost_Overijsel-Gelderland,30,lacxt,lacht
15851,6968-1454519169-1294401,Oost_Overijsel-Gelderland,30,lacxt,lacht
